20260514_085956,S01,G2,select_wrist_rotate,14,4.0,120,data\raw\S01\20260514_085956_S01_G2_T014.csv,2026-05-14T09:01:09
20260514_085956,S01,G2,select_wrist_rotate,15,4.0,119,data\raw\S01\20260514_085956_S01_G2_T015.csv,2026-05-14T09:01:14
20260514_085956,S01,G2,select_wrist_rotate,16,4.0,124,data\raw\S01\20260514_085956_S01_G2_T016.csv,2026-05-14T09:01:19
20260514_085956,S01,G2,select_wrist_rotate,17,4.0,126,data\raw\S01\20260514_085956_S01_G2_T017.csv,2026-05-14T09:01:24
20260514_085956,S01,G2,select_wrist_rotate,18,4.0,115,data\raw\S01\20260514_085956_S01_G2_T018.csv,2026-05-14T09:01:30
20260514_085956,S01,G2,select_wrist_rotate,19,4.0,115,data\raw\S01\20260514_085956_S01_G2_T019.csv,2026-05-14T09:01:35
20260514_085956,S01,G2,select_wrist_rotate,20,4.0,121,data\raw\S01\20260514_085956_S01_G2_T020.csv,2026-05-14T09:01:40
20260514_085956,S01,G2,select_wrist_rotate,21,4.0,110,data\raw\S01\20260514_085956_S01_G2_T021.csv,2026-05-14T09:01:45
20260514_085956,S01,G2,select_wrist_rotate,22,4.0,109,data\raw\S01\20260514_085956_S01_G2_T022.csv,2026-05-14T09:01:50
20260514_085956,S01,G2,select_wrist_rotate,23,4.0,113,data\raw\S01\20260514_085956_S01_G2_T023.csv,2026-05-14T09:01:55
20260514_085956,S01,G2,select_wrist_rotate,24,4.0,114,data\raw\S01\20260514_085956_S01_G2_T024.csv,2026-05-14T09:02:01
20260514_085956,S01,G2,select_wrist_rotate,25,4.0,118,data\raw\S01\20260514_085956_S01_G2_T025.csv,2026-05-14T09:02:06
20260514_085956,S01,G2,select_wrist_rotate,26,4.0,126,data\raw\S01\20260514_085956_S01_G2_T026.csv,2026-05-14T09:02:11
20260514_085956,S01,G2,select_wrist_rotate,27,4.0,126,data\raw\S01\20260514_085956_S01_G2_T027.csv,2026-05-14T09:02:16
20260514_085956,S01,G2,select_wrist_rotate,28,4.0,114,data\raw\S01\20260514_085956_S01_G2_T028.csv,2026-05-14T09:02:21
20260514_085956,S01,G2,select_wrist_rotate,29,4.0,118,data\raw\S01\20260514_085956_S01_G2_T029.csv,2026-05-14T09:02:27
20260514_085956,S01,G2,select_wrist_rotate,30,4.0,119,data\raw\S01\20260514_085956_S01_G2_T030.csv,2026-05-14T09:02:32
20260514_090514,S01,G3,tv_favorite_chanel,1,4.0,112,data\raw\S01\20260514_090514_S01_G3_T001.csv,2026-05-14T09:05:19
20260514_090514,S01,G3,tv_favorite_chanel,2,4.0,123,data\raw\S01\20260514_090514_S01_G3_T002.csv,2026-05-14T09:05:24
20260514_090514,S01,G3,tv_favorite_chanel,3,4.0,117,data\raw\S01\20260514_090514_S01_G3_T003.csv,2026-05-14T09:05:29
20260514_090514,S01,G3,tv_favorite_chanel,4,4.0,113,data\raw\S01\20260514_090514_S01_G3_T004.csv,2026-05-14T09:05:35
20260514_090514,S01,G3,tv_favorite_chanel,5,4.0,112,data\raw\S01\20260514_090514_S01_G3_T005.csv,2026-05-14T09:05:40
20260514_090514,S01,G3,tv_favorite_chanel,6,4.0,114,data\raw\S01\20260514_090514_S01_G3_T006.csv,2026-05-14T09:05:45
20260514_090514,S01,G3,tv_favorite_chanel,7,4.0,112,data\raw\S01\20260514_090514_S01_G3_T007.csv,2026-05-14T09:05:50
20260514_090514,S01,G3,tv_favorite_chanel,8,4.0,113,data\raw\S01\20260514_090514_S01_G3_T008.csv,2026-05-14T09:05:55
20260514_090514,S01,G3,tv_favorite_chanel,9,4.0,118,data\raw\S01\20260514_090514_S01_G3_T009.csv,2026-05-14T09:06:00
20260514_090514,S01,G3,tv_favorite_chanel,10,4.0,118,data\raw\S01\20260514_090514_S01_G3_T010.csv,2026-05-14T09:06:06
20260514_090514,S01,G3,tv_favorite_chanel,11,4.0,125,data\raw\S01\20260514_090514_S01_G3_T011.csv,2026-05-14T09:06:11
20260514_090514,S01,G3,tv_favorite_chanel,12,4.0,118,data\raw\S01\20260514_090514_S01_G3_T012.csv,2026-05-14T09:06:16
20260514_090514,S01,G3,tv_favorite_chanel,13,4.0,116,data\raw\S01\20260514_090514_S01_G3_T013.csv,2026-05-14T09:06:21
20260514_090514,S01,G3,tv_favorite_chanel,14,4.0,111,data\raw\S01\20260514_090514_S01_G3_T014.csv,2026-05-14T09:06:26
20260514_090514,S01,G3,tv_favorite_chanel,15,4.0,114,data\raw\S01\20260514_090514_S01_G3_T015.csv,2026-05-14T09:06:32
20260514_090514,S01,G3,tv_favorite_chanel,16,4.0,122,data\raw\S01\20260514_090514_S01_G3_T016.csv,2026-05-14T09:06:37
20260514_090514,S01,G3,tv_favorite_chanel,17,4.0,114,data\raw\S01\20260514_090514_S01_G3_T017.csv,2026-05-14T09:06:42
20260514_090514,S01,G3,tv_favorite_chanel,18,4.0,113,data\raw\S01\20260514_090514_S01_G3_T018.csv,2026-05-14T09:06:47
20260514_090514,S01,G3,tv_favorite_chanel,19,4.0,114,data\raw\S01\20260514_090514_S01_G3_T019.csv,2026-05-14T09:06:52
20260514_090514,S01,G3,tv_favorite_chanel,20,4.0,121,data\raw\S01\20260514_090514_S01_G3_T020.csv,2026-05-14T09:06:57
20260514_090514,S01,G3,tv_favorite_chanel,21,4.0,117,data\raw\S01\20260514_090514_S01_G3_T021.csv,2026-05-14T09:07:03
20260514_090514,S01,G3,tv_favorite_chanel,22,4.0,113,data\raw\S01\20260514_090514_S01_G3_T022.csv,2026-05-14T09:07:08
20260514_090514,S01,G3,tv_favorite_chanel,23,4.0,128,data\raw\S01\20260514_090514_S01_G3_T023.csv,2026-05-14T09:07:13
20260514_090514,S01,G3,tv_favorite_chanel,24,4.0,121,data\raw\S01\20260514_090514_S01_G3_T024.csv,2026-05-14T09:07:18
20260514_090514,S01,G3,tv_favorite_chanel,25,4.0,122,data\raw\S01\20260514_090514_S01_G3_T025.csv,2026-05-14T09:07:24
20260514_090514,S01,G3,tv_favorite_chanel,26,4.0,119,data\raw\S01\20260514_090514_S01_G3_T026.csv,2026-05-14T09:07:29
20260514_090514,S01,G3,tv_favorite_chanel,27,4.0,114,data\raw\S01\20260514_090514_S01_G3_T027.csv,2026-05-14T09:07:34
20260514_090514,S01,G3,tv_favorite_chanel,28,4.0,119,data\raw\S01\20260514_090514_S01_G3_T028.csv,2026-05-14T09:07:39
20260514_090514,S01,G3,tv_favorite_chanel,29,4.0,113,data\raw\S01\20260514_090514_S01_G3_T029.csv,2026-05-14T09:07:44
20260514_090514,S01,G3,tv_favorite_chanel,30,4.0,119,data\raw\S01\20260514_090514_S01_G3_T030.csv,2026-05-14T09:07:49
20260514_091624,S01,G4,tv_swtich_source,1,4.0,112,data\raw\S01\20260514_091624_S01_G4_T001.csv,2026-05-14T09:16:29
20260514_091624,S01,G4,tv_swtich_source,2,4.0,113,data\raw\S01\20260514_091624_S01_G4_T002.csv,2026-05-14T09:16:34
20260514_091624,S01,G4,tv_swtich_source,3,4.0,110,data\raw\S01\20260514_091624_S01_G4_T003.csv,2026-05-14T09:16:39
20260514_091624,S01,G4,tv_swtich_source,4,4.0,116,data\raw\S01\20260514_091624_S01_G4_T004.csv,2026-05-14T09:16:44
20260514_091624,S01,G4,tv_swtich_source,5,4.0,115,data\raw\S01\20260514_091624_S01_G4_T005.csv,2026-05-14T09:16:49
20260514_091624,S01,G4,tv_swtich_source,6,4.0,123,data\raw\S01\20260514_091624_S01_G4_T006.csv,2026-05-14T09:16:55
20260514_091624,S01,G4,tv_swtich_source,7,4.0,127,data\raw\S01\20260514_091624_S01_G4_T007.csv,2026-05-14T09:17:00
20260514_091624,S01,G4,tv_swtich_source,8,4.0,121,data\raw\S01\20260514_091624_S01_G4_T008.csv,2026-05-14T09:17:05
20260514_091624,S01,G4,tv_swtich_source,9,4.0,116,data\raw\S01\20260514_091624_S01_G4_T009.csv,2026-05-14T09:17:10
20260514_091624,S01,G4,tv_swtich_source,10,4.0,114,data\raw\S01\20260514_091624_S01_G4_T010.csv,2026-05-14T09:17:15
20260514_091624,S01,G4,tv_swtich_source,11,4.0,111,data\raw\S01\20260514_091624_S01_G4_T011.csv,2026-05-14T09:17:21
20260514_091624,S01,G4,tv_swtich_source,12,4.0,114,data\raw\S01\20260514_091624_S01_G4_T012.csv,2026-05-14T09:17:26
20260514_091624,S01,G4,tv_swtich_source,13,4.0,116,data\raw\S01\20260514_091624_S01_G4_T013.csv,2026-05-14T09:17:31
20260514_091624,S01,G4,tv_swtich_source,14,4.0,108,data\raw\S01\20260514_091624_S01_G4_T014.csv,2026-05-14T09:17:36
20260514_091624,S01,G4,tv_swtich_source,15,4.0,121,data\raw\S01\20260514_091624_S01_G4_T015.csv,2026-05-14T09:17:41
20260514_091624,S01,G4,tv_swtich_source,16,4.0,121,data\raw\S01\20260514_091624_S01_G4_T016.csv,2026-05-14T09:17:46
20260514_091624,S01,G4,tv_swtich_source,17,4.0,117,data\raw\S01\20260514_091624_S01_G4_T017.csv,2026-05-14T09:17:52
20260514_091624,S01,G4,tv_swtich_source,18,4.0,118,data\raw\S01\20260514_091624_S01_G4_T018.csv,2026-05-14T09:17:57
20260514_091624,S01,G4,tv_swtich_source,19,4.0,117,data\raw\S01\20260514_091624_S01_G4_T019.csv,2026-05-14T09:18:02
20260514_091624,S01,G4,tv_swtich_source,20,4.0,112,data\raw\S01\20260514_091624_S01_G4_T020.csv,2026-05-14T09:18:07
20260514_091624,S01,G4,tv_swtich_source,21,4.0,122,data\raw\S01\20260514_091624_S01_G4_T021.csv,2026-05-14T09:18:12
20260514_091624,S01,G4,tv_swtich_source,22,4.0,113,data\raw\S01\20260514_091624_S01_G4_T022.csv,2026-05-14T09:18:17
20260514_091624,S01,G4,tv_swtich_source,23,4.0,126,data\raw\S01\20260514_091624_S01_G4_T023.csv,2026-05-14T09:18:23
20260514_091624,S01,G4,tv_swtich_source,24,4.0,126,data\raw\S01\20260514_091624_S01_G4_T024.csv,2026-05-14T09:18:28
20260514_091624,S01,G4,tv_swtich_source,25,4.0,119,data\raw\S01\20260514_091624_S01_G4_T025.csv,2026-05-14T09:18:33
20260514_091624,S01,G4,tv_swtich_source,26,4.0,119,data\raw\S01\20260514_091624_S01_G4_T026.csv,2026-05-14T09:18:38
20260514_091624,S01,G4,tv_swtich_source,27,4.0,113,data\raw\S01\20260514_091624_S01_G4_T027.csv,2026-05-14T09:18:43
20260514_091624,S01,G4,tv_swtich_source,28,4.0,115,data\raw\S01\20260514_091624_S01_G4_T028.csv,2026-05-14T09:18:49
20260514_091624,S01,G4,tv_swtich_source,29,4.0,121,data\raw\S01\20260514_091624_S01_G4_T029.csv,2026-05-14T09:18:54
20260514_091624,S01,G4,tv_swtich_source,30,4.0,108,data\raw\S01\20260514_091624_S01_G4_T030.csv,2026-05-14T09:18:59
20260514_091624,S01,G4,tv_swtich_source,31,4.0,123,data\raw\S01\20260514_091624_S01_G4_T031.csv,2026-05-14T09:19:04
20260514_091624,S01,G4,tv_swtich_source,32,4.0,120,data\raw\S01\20260514_091624_S01_G4_T032.csv,2026-05-14T09:19:09
20260514_091624,S01,G4,tv_swtich_source,33,4.0,115,data\raw\S01\20260514_091624_S01_G4_T033.csv,2026-05-14T09:19:15
20260514_091624,S01,G4,tv_swtich_source,34,4.0,120,data\raw\S01\20260514_091624_S01_G4_T034.csv,2026-05-14T09:19:20
20260514_091624,S01,G4,tv_swtich_source,35,4.0,122,data\raw\S01\20260514_091624_S01_G4_T035.csv,2026-05-14T09:19:25
20260514_091624,S01,G4,tv_swtich_source,36,4.0,122,data\raw\S01\20260514_091624_S01_G4_T036.csv,2026-05-14T09:19:30
20260514_091624,S01,G4,tv_swtich_source,37,4.0,114,data\raw\S01\20260514_091624_S01_G4_T037.csv,2026-05-14T09:19:35
20260514_091624,S01,G4,tv_swtich_source,38,4.0,118,data\raw\S01\20260514_091624_S01_G4_T038.csv,2026-05-14T09:19:41
20260514_091624,S01,G4,tv_swtich_source,39,4.0,119,data\raw\S01\20260514_091624_S01_G4_T039.csv,2026-05-14T09:19:46
20260514_091624,S01,G4,tv_swtich_source,40,4.0,117,data\raw\S01\20260514_091624_S01_G4_T040.csv,2026-05-14T09:19:51
20260514_091624,S01,G4,tv_swtich_source,41,4.0,123,data\raw\S01\20260514_091624_S01_G4_T041.csv,2026-05-14T09:19:56
20260514_091624,S01,G4,tv_swtich_source,42,4.0,117,data\raw\S01\20260514_091624_S01_G4_T042.csv,2026-05-14T09:20:01
20260514_091624,S01,G4,tv_swtich_source,43,4.0,122,data\raw\S01\20260514_091624_S01_G4_T043.csv,2026-05-14T09:20:07
20260514_091624,S01,G4,tv_swtich_source,44,4.0,114,data\raw\S01\20260514_091624_S01_G4_T044.csv,2026-05-14T09:20:12
20260514_091624,S01,G4,tv_swtich_source,45,4.0,121,data\raw\S01\20260514_091624_S01_G4_T045.csv,2026-05-14T09:20:17
20260514_091624,S01,G4,tv_swtich_source,46,4.0,121,data\raw\S01\20260514_091624_S01_G4_T046.csv,2026-05-14T09:20:22
20260514_091624,S01,G4,tv_swtich_source,47,4.0,128,data\raw\S01\20260514_091624_S01_G4_T047.csv,2026-05-14T09:20:27
20260514_091624,S01,G4,tv_swtich_source,48,4.0,117,data\raw\S01\20260514_091624_S01_G4_T048.csv,2026-05-14T09:20:33
20260514_091624,S01,G4,tv_swtich_source,49,4.0,124,data\raw\S01\20260514_091624_S01_G4_T049.csv,2026-05-14T09:20:38
20260514_091624,S01,G4,tv_swtich_source,50,4.0,122,data\raw\S01\20260514_091624_S01_G4_T050.csv,2026-05-14T09:20:43
20260514_092556,S01,G5,tv_channel_up,1,4.0,114,data\raw\S01\20260514_092556_S01_G5_T001.csv,2026-05-14T09:26:02
20260514_092556,S01,G5,tv_channel_up,2,4.0,109,data\raw\S01\20260514_092556_S01_G5_T002.csv,2026-05-14T09:26:07
20260514_092556,S01,G5,tv_channel_up,3,4.0,113,data\raw\S01\20260514_092556_S01_G5_T003.csv,2026-05-14T09:26:12
20260514_092556,S01,G5,tv_channel_up,4,4.0,114,data\raw\S01\20260514_092556_S01_G5_T004.csv,2026-05-14T09:26:17
20260514_092556,S01,G5,tv_channel_up,5,4.0,113,data\raw\S01\20260514_092556_S01_G5_T005.csv,2026-05-14T09:26:22
20260514_092556,S01,G5,tv_channel_up,6,4.0,108,data\raw\S01\20260514_092556_S01_G5_T006.csv,2026-05-14T09:26:27
20260514_092556,S01,G5,tv_channel_up,7,4.0,116,data\raw\S01\20260514_092556_S01_G5_T007.csv,2026-05-14T09:26:33
20260514_092556,S01,G5,tv_channel_up,8,4.0,122,data\raw\S01\20260514_092556_S01_G5_T008.csv,2026-05-14T09:26:38
20260514_092556,S01,G5,tv_channel_up,9,4.0,122,data\raw\S01\20260514_092556_S01_G5_T009.csv,2026-05-14T09:26:43
20260514_092556,S01,G5,tv_channel_up,10,4.0,121,data\raw\S01\20260514_092556_S01_G5_T010.csv,2026-05-14T09:26:48
20260514_092556,S01,G5,tv_channel_up,11,4.0,121,data\raw\S01\20260514_092556_S01_G5_T011.csv,2026-05-14T09:26:53
20260514_092556,S01,G5,tv_channel_up,12,4.0,114,data\raw\S01\20260514_092556_S01_G5_T012.csv,2026-05-14T09:26:59
20260514_092556,S01,G5,tv_channel_up,13,4.0,111,data\raw\S01\20260514_092556_S01_G5_T013.csv,2026-05-14T09:27:04
20260514_092556,S01,G5,tv_channel_up,14,4.0,112,data\raw\S01\20260514_092556_S01_G5_T014.csv,2026-05-14T09:27:09
20260514_092556,S01,G5,tv_channel_up,15,4.0,126,data\raw\S01\20260514_092556_S01_G5_T015.csv,2026-05-14T09:27:14
20260514_092556,S01,G5,tv_channel_up,16,4.0,113,data\raw\S01\20260514_092556_S01_G5_T016.csv,2026-05-14T09:27:19
20260514_092556,S01,G5,tv_channel_up,17,4.0,110,data\raw\S01\20260514_092556_S01_G5_T017.csv,2026-05-14T09:27:24
20260514_092556,S01,G5,tv_channel_up,18,4.0,110,data\raw\S01\20260514_092556_S01_G5_T018.csv,2026-05-14T09:27:29
20260514_092556,S01,G5,tv_channel_up,19,4.0,111,data\raw\S01\20260514_092556_S01_G5_T019.csv,2026-05-14T09:27:34
20260514_092556,S01,G5,tv_channel_up,20,4.0,116,data\raw\S01\20260514_092556_S01_G5_T020.csv,2026-05-14T09:27:40
20260514_092556,S01,G5,tv_channel_up,21,4.0,122,data\raw\S01\20260514_092556_S01_G5_T021.csv,2026-05-14T09:27:45
20260514_092556,S01,G5,tv_channel_up,22,4.0,120,data\raw\S01\20260514_092556_S01_G5_T022.csv,2026-05-14T09:27:50
20260514_092556,S01,G5,tv_channel_up,23,4.0,119,data\raw\S01\20260514_092556_S01_G5_T023.csv,2026-05-14T09:27:55
20260514_092556,S01,G5,tv_channel_up,24,4.0,115,data\raw\S01\20260514_092556_S01_G5_T024.csv,2026-05-14T09:28:00
20260514_092556,S01,G5,tv_channel_up,25,4.0,114,data\raw\S01\20260514_092556_S01_G5_T025.csv,2026-05-14T09:28:06
20260514_092556,S01,G5,tv_channel_up,26,4.0,112,data\raw\S01\20260514_092556_S01_G5_T026.csv,2026-05-14T09:28:11
20260514_092556,S01,G5,tv_channel_up,27,4.0,114,data\raw\S01\20260514_092556_S01_G5_T027.csv,2026-05-14T09:28:16
20260514_092556,S01,G5,tv_channel_up,28,4.0,110,data\raw\S01\20260514_092556_S01_G5_T028.csv,2026-05-14T09:28:21
20260514_092556,S01,G5,tv_channel_up,29,4.0,108,data\raw\S01\20260514_092556_S01_G5_T029.csv,2026-05-14T09:28:26
20260514_092556,S01,G5,tv_channel_up,30,4.0,113,data\raw\S01\20260514_092556_S01_G5_T030.csv,2026-05-14T09:28:32
20260514_092556,S01,G5,tv_channel_up,31,4.0,119,data\raw\S01\20260514_092556_S01_G5_T031.csv,2026-05-14T09:28:37
20260514_092556,S01,G5,tv_channel_up,32,4.0,113,data\raw\S01\20260514_092556_S01_G5_T032.csv,2026-05-14T09:28:42
20260514_092556,S01,G5,tv_channel_up,33,4.0,111,data\raw\S01\20260514_092556_S01_G5_T033.csv,2026-05-14T09:28:47
20260514_092556,S01,G5,tv_channel_up,34,4.0,119,data\raw\S01\20260514_092556_S01_G5_T034.csv,2026-05-14T09:28:52
20260514_092556,S01,G5,tv_channel_up,35,4.0,120,data\raw\S01\20260514_092556_S01_G5_T035.csv,2026-05-14T09:28:57
20260514_092556,S01,G5,tv_channel_up,36,4.0,120,data\raw\S01\20260514_092556_S01_G5_T036.csv,2026-05-14T09:29:03
20260514_092556,S01,G5,tv_channel_up,37,4.0,111,data\raw\S01\20260514_092556_S01_G5_T037.csv,2026-05-14T09:29:08
20260514_092556,S01,G5,tv_channel_up,38,4.0,104,data\raw\S01\20260514_092556_S01_G5_T038.csv,2026-05-14T09:29:13
20260514_092556,S01,G5,tv_channel_up,39,4.0,109,data\raw\S01\20260514_092556_S01_G5_T039.csv,2026-05-14T09:29:18
20260514_092556,S01,G5,tv_channel_up,40,4.0,119,data\raw\S01\20260514_092556_S01_G5_T040.csv,2026-05-14T09:29:23
20260514_092556,S01,G5,tv_channel_up,41,4.0,119,data\raw\S01\20260514_092556_S01_G5_T041.csv,2026-05-14T09:29:28
20260514_092556,S01,G5,tv_channel_up,42,4.0,112,data\raw\S01\20260514_092556_S01_G5_T042.csv,2026-05-14T09:29:34
20260514_092556,S01,G5,tv_channel_up,43,4.0,111,data\raw\S01\20260514_092556_S01_G5_T043.csv,2026-05-14T09:29:39
20260514_092556,S01,G5,tv_channel_up,44,4.0,112,data\raw\S01\20260514_092556_S01_G5_T044.csv,2026-05-14T09:29:44
20260514_092556,S01,G5,tv_channel_up,45,4.0,120,data\raw\S01\20260514_092556_S01_G5_T045.csv,2026-05-14T09:29:49
20260514_092556,S01,G5,tv_channel_up,46,4.0,118,data\raw\S01\20260514_092556_S01_G5_T046.csv,2026-05-14T09:29:55
20260514_092556,S01,G5,tv_channel_up,47,4.0,114,data\raw\S01\20260514_092556_S01_G5_T047.csv,2026-05-14T09:30:00
20260514_092556,S01,G5,tv_channel_up,48,4.0,111,data\raw\S01\20260514_092556_S01_G5_T048.csv,2026-05-14T09:30:05
20260514_092556,S01,G5,tv_channel_up,49,4.0,120,data\raw\S01\20260514_092556_S01_G5_T049.csv,2026-05-14T09:30:10
20260514_092556,S01,G5,tv_channel_up,50,4.0,120,data\raw\S01\20260514_092556_S01_G5_T050.csv,2026-05-14T09:30:16
20260514_094626,S01,G6,tv_channel_down,1,4.0,129,data\raw\S01\20260514_094626_S01_G6_T001.csv,2026-05-14T09:46:31
20260514_094704,S01,G6,tv_channel_down,51,4.0,111,data\raw\S01\20260514_094704_S01_G6_T051.csv,2026-05-14T09:47:10
20260514_094704,S01,G6,tv_channel_down,52,4.0,111,data\raw\S01\20260514_094704_S01_G6_T052.csv,2026-05-14T09:47:15
20260514_094704,S01,G6,tv_channel_down,53,4.0,117,data\raw\S01\20260514_094704_S01_G6_T053.csv,2026-05-14T09:47:20
20260514_094704,S01,G6,tv_channel_down,54,4.0,112,data\raw\S01\20260514_094704_S01_G6_T054.csv,2026-05-14T09:47:25
20260514_094704,S01,G6,tv_channel_down,55,4.0,117,data\raw\S01\20260514_094704_S01_G6_T055.csv,2026-05-14T09:47:30
20260514_094704,S01,G6,tv_channel_down,56,4.0,117,data\raw\S01\20260514_094704_S01_G6_T056.csv,2026-05-14T09:47:35
20260514_094704,S01,G6,tv_channel_down,57,4.0,112,data\raw\S01\20260514_094704_S01_G6_T057.csv,2026-05-14T09:47:41
20260514_094704,S01,G6,tv_channel_down,58,4.0,112,data\raw\S01\20260514_094704_S01_G6_T058.csv,2026-05-14T09:47:46
20260514_094704,S01,G6,tv_channel_down,59,4.0,115,data\raw\S01\20260514_094704_S01_G6_T059.csv,2026-05-14T09:47:51
20260514_094704,S01,G6,tv_channel_down,60,4.0,122,data\raw\S01\20260514_094704_S01_G6_T060.csv,2026-05-14T09:47:56
