session_id,subject_id,label_id,label_name,trial,duration_s,samples,path,recorded_at
20260514_084740,S01,G1,star_first,018,4.000,201,data\processed_50hz\S01\G1\20260514_084740_S01_G1_T018.csv,2026-05-14T08:49:13
20260514_084740,S01,G1,star_first,019,4.000,201,data\processed_50hz\S01\G1\20260514_084740_S01_G1_T019.csv,2026-05-14T08:49:18
20260514_084740,S01,G1,star_first,020,4.000,201,data\processed_50hz\S01\G1\20260514_084740_S01_G1_T020.csv,2026-05-14T08:49:23
20260514_084740,S01,G1,star_first,021,4.000,201,data\processed_50hz\S01\G1\20260514_084740_S01_G1_T021.csv,2026-05-14T08:49:29
20260514_084740,S01,G1,star_first,022,4.000,201,data\processed_50hz\S01\G1\20260514_084740_S01_G1_T022.csv,2026-05-14T08:49:34
20260514_084740,S01,G1,star_first,023,4.000,201,data\processed_50hz\S01\G1\20260514_084740_S01_G1_T023.csv,2026-05-14T08:49:39
20260514_084740,S01,G1,star_first,024,4.000,201,data\processed_50hz\S01\G1\20260514_084740_S01_G1_T024.csv,2026-05-14T08:49:44
20260514_084740,S01,G1,star_first,025,4.000,201,data\processed_50hz\S01\G1\20260514_084740_S01_G1_T025.csv,2026-05-14T08:49:50
20260514_084740,S01,G1,star_first,026,4.000,201,data\processed_50hz\S01\G1\20260514_084740_S01_G1_T026.csv,2026-05-14T08:49:55
20260514_084740,S01,G1,star_first,027,4.000,201,data\processed_50hz\S01\G1\20260514_084740_S01_G1_T027.csv,2026-05-14T08:50:00
20260514_084740,S01,G1,star_first,028,4.000,201,data\processed_50hz\S01\G1\20260514_084740_S01_G1_T028.csv,2026-05-14T08:50:05
20260514_084740,S01,G1,star_first,029,4.000,201,data\processed_50hz\S01\G1\20260514_084740_S01_G1_T029.csv,2026-05-14T08:50:10
20260514_084740,S01,G1,star_first,030,4.000,201,data\processed_50hz\S01\G1\20260514_084740_S01_G1_T030.csv,2026-05-14T08:50:15
20260514_101431,S01,G10,light_on,001,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T001.csv,2026-05-14T10:14:36
20260514_101431,S01,G10,light_on,002,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T002.csv,2026-05-14T10:14:42
20260514_101431,S01,G10,light_on,003,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T003.csv,2026-05-14T10:14:47
20260514_101431,S01,G10,light_on,004,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T004.csv,2026-05-14T10:14:52
20260514_101431,S01,G10,light_on,005,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T005.csv,2026-05-14T10:14:57
20260514_101431,S01,G10,light_on,006,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T006.csv,2026-05-14T10:15:02
20260514_101431,S01,G10,light_on,007,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T007.csv,2026-05-14T10:15:08
20260514_101431,S01,G10,light_on,008,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T008.csv,2026-05-14T10:15:13
20260514_101431,S01,G10,light_on,009,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T009.csv,2026-05-14T10:15:18
20260514_101431,S01,G10,light_on,010,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T010.csv,2026-05-14T10:15:23
20260514_101431,S01,G10,light_on,011,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T011.csv,2026-05-14T10:15:28
20260514_101431,S01,G10,light_on,012,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T012.csv,2026-05-14T10:15:34
20260514_101431,S01,G10,light_on,013,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T013.csv,2026-05-14T10:15:39
20260514_101431,S01,G10,light_on,014,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T014.csv,2026-05-14T10:15:44
20260514_101431,S01,G10,light_on,015,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T015.csv,2026-05-14T10:15:49
20260514_101431,S01,G10,light_on,016,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T016.csv,2026-05-14T10:15:55
20260514_101431,S01,G10,light_on,017,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T017.csv,2026-05-14T10:16:00
20260514_101431,S01,G10,light_on,018,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T018.csv,2026-05-14T10:16:05
20260514_101431,S01,G10,light_on,019,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T019.csv,2026-05-14T10:16:10
20260514_101431,S01,G10,light_on,020,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T020.csv,2026-05-14T10:16:15
20260514_101431,S01,G10,light_on,021,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T021.csv,2026-05-14T10:16:21
20260514_101431,S01,G10,light_on,022,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T022.csv,2026-05-14T10:16:26
20260514_101431,S01,G10,light_on,023,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T023.csv,2026-05-14T10:16:31
20260514_101431,S01,G10,light_on,024,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T024.csv,2026-05-14T10:16:36
20260514_101431,S01,G10,light_on,025,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T025.csv,2026-05-14T10:16:41
20260514_101431,S01,G10,light_on,026,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T026.csv,2026-05-14T10:16:46
20260514_101431,S01,G10,light_on,027,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T027.csv,2026-05-14T10:16:51
20260514_101431,S01,G10,light_on,028,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T028.csv,2026-05-14T10:16:57
20260514_101431,S01,G10,light_on,029,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T029.csv,2026-05-14T10:17:02
20260514_101431,S01,G10,light_on,030,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T030.csv,2026-05-14T10:17:07
20260514_101431,S01,G10,light_on,031,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T031.csv,2026-05-14T10:17:12
20260514_101431,S01,G10,light_on,032,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T032.csv,2026-05-14T10:17:17
20260514_101431,S01,G10,light_on,033,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T033.csv,2026-05-14T10:17:22
20260514_101431,S01,G10,light_on,034,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T034.csv,2026-05-14T10:17:28
20260514_101431,S01,G10,light_on,035,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T035.csv,2026-05-14T10:17:33
20260514_101431,S01,G10,light_on,036,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T036.csv,2026-05-14T10:17:38
20260514_101431,S01,G10,light_on,037,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T037.csv,2026-05-14T10:17:43
20260514_101431,S01,G10,light_on,038,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T038.csv,2026-05-14T10:17:48
20260514_101431,S01,G10,light_on,039,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T039.csv,2026-05-14T10:17:53
20260514_101431,S01,G10,light_on,040,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T040.csv,2026-05-14T10:17:59
20260514_101431,S01,G10,light_on,041,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T041.csv,2026-05-14T10:18:04
20260514_101431,S01,G10,light_on,042,4.000,201,data\processed_50hz\S01\G10\20260514_101431_S01_G10_T042.csv,2026-05-14T10:18:09
20260514_102731,S01,G11,light_off,001,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T001.csv,2026-05-14T10:27:36
20260514_102731,S01,G11,light_off,002,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T002.csv,2026-05-14T10:27:41
20260514_102731,S01,G11,light_off,003,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T003.csv,2026-05-14T10:27:46
20260514_102731,S01,G11,light_off,004,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T004.csv,2026-05-14T10:27:51
20260514_102731,S01,G11,light_off,005,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T005.csv,2026-05-14T10:27:57
20260514_102731,S01,G11,light_off,006,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T006.csv,2026-05-14T10:28:02
20260514_102731,S01,G11,light_off,007,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T007.csv,2026-05-14T10:28:07
20260514_102731,S01,G11,light_off,008,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T008.csv,2026-05-14T10:28:12
20260514_102731,S01,G11,light_off,009,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T009.csv,2026-05-14T10:28:18
20260514_102731,S01,G11,light_off,010,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T010.csv,2026-05-14T10:28:23
20260514_102731,S01,G11,light_off,011,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T011.csv,2026-05-14T10:28:28
20260514_102731,S01,G11,light_off,012,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T012.csv,2026-05-14T10:28:33
20260514_102731,S01,G11,light_off,013,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T013.csv,2026-05-14T10:28:38
20260514_102731,S01,G11,light_off,014,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T014.csv,2026-05-14T10:28:44
20260514_102731,S01,G11,light_off,015,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T015.csv,2026-05-14T10:28:49
20260514_102731,S01,G11,light_off,016,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T016.csv,2026-05-14T10:28:54
20260514_102731,S01,G11,light_off,017,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T017.csv,2026-05-14T10:28:59
20260514_102731,S01,G11,light_off,018,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T018.csv,2026-05-14T10:29:04
20260514_102731,S01,G11,light_off,019,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T019.csv,2026-05-14T10:29:09
20260514_102731,S01,G11,light_off,020,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T020.csv,2026-05-14T10:29:15
20260514_102731,S01,G11,light_off,021,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T021.csv,2026-05-14T10:29:20
20260514_102731,S01,G11,light_off,022,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T022.csv,2026-05-14T10:29:25
20260514_102731,S01,G11,light_off,023,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T023.csv,2026-05-14T10:29:30
20260514_102731,S01,G11,light_off,024,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T024.csv,2026-05-14T10:29:35
20260514_102731,S01,G11,light_off,025,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T025.csv,2026-05-14T10:29:41
20260514_102731,S01,G11,light_off,026,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T026.csv,2026-05-14T10:29:46
20260514_102731,S01,G11,light_off,027,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T027.csv,2026-05-14T10:29:51
20260514_102731,S01,G11,light_off,028,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T028.csv,2026-05-14T10:29:56
20260514_102731,S01,G11,light_off,029,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T029.csv,2026-05-14T10:30:01
20260514_102731,S01,G11,light_off,030,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T030.csv,2026-05-14T10:30:07
20260514_102731,S01,G11,light_off,031,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T031.csv,2026-05-14T10:30:12
20260514_102731,S01,G11,light_off,032,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T032.csv,2026-05-14T10:30:17
20260514_102731,S01,G11,light_off,033,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T033.csv,2026-05-14T10:30:22
20260514_102731,S01,G11,light_off,034,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T034.csv,2026-05-14T10:30:28
20260514_102731,S01,G11,light_off,035,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T035.csv,2026-05-14T10:30:33
20260514_102731,S01,G11,light_off,036,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T036.csv,2026-05-14T10:30:38
20260514_102731,S01,G11,light_off,037,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T037.csv,2026-05-14T10:30:43
20260514_102731,S01,G11,light_off,038,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T038.csv,2026-05-14T10:30:48
20260514_102731,S01,G11,light_off,039,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T039.csv,2026-05-14T10:30:54
20260514_102731,S01,G11,light_off,040,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T040.csv,2026-05-14T10:30:59
20260514_102731,S01,G11,light_off,041,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T041.csv,2026-05-14T10:31:04
20260514_102731,S01,G11,light_off,042,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T042.csv,2026-05-14T10:31:09
20260514_102731,S01,G11,light_off,043,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T043.csv,2026-05-14T10:31:15
20260514_102731,S01,G11,light_off,044,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T044.csv,2026-05-14T10:31:20
20260514_102731,S01,G11,light_off,045,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T045.csv,2026-05-14T10:31:25
20260514_102731,S01,G11,light_off,046,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T046.csv,2026-05-14T10:31:30
20260514_102731,S01,G11,light_off,047,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T047.csv,2026-05-14T10:31:35
20260514_102731,S01,G11,light_off,048,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T048.csv,2026-05-14T10:31:40
20260514_102731,S01,G11,light_off,049,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T049.csv,2026-05-14T10:31:46
20260514_102731,S01,G11,light_off,050,4.000,201,data\processed_50hz\S01\G11\20260514_102731_S01_G11_T050.csv,2026-05-14T10:31:51
20260514_103414,S01,G12,curtain_close,001,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T001.csv,2026-05-14T10:34:19
20260514_103414,S01,G12,curtain_close,002,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T002.csv,2026-05-14T10:34:24
20260514_103414,S01,G12,curtain_close,003,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T003.csv,2026-05-14T10:34:30
20260514_103414,S01,G12,curtain_close,004,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T004.csv,2026-05-14T10:34:35
20260514_103414,S01,G12,curtain_close,005,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T005.csv,2026-05-14T10:34:40
20260514_103414,S01,G12,curtain_close,006,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T006.csv,2026-05-14T10:34:45
20260514_103414,S01,G12,curtain_close,007,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T007.csv,2026-05-14T10:34:50
20260514_103414,S01,G12,curtain_close,008,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T008.csv,2026-05-14T10:34:56
20260514_103414,S01,G12,curtain_close,009,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T009.csv,2026-05-14T10:35:01
20260514_103414,S01,G12,curtain_close,010,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T010.csv,2026-05-14T10:35:06
20260514_103414,S01,G12,curtain_close,011,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T011.csv,2026-05-14T10:35:11
20260514_103414,S01,G12,curtain_close,012,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T012.csv,2026-05-14T10:35:16
20260514_103414,S01,G12,curtain_close,013,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T013.csv,2026-05-14T10:35:21
20260514_103414,S01,G12,curtain_close,014,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T014.csv,2026-05-14T10:35:27
20260514_103414,S01,G12,curtain_close,015,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T015.csv,2026-05-14T10:35:32
20260514_103414,S01,G12,curtain_close,016,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T016.csv,2026-05-14T10:35:37
20260514_103414,S01,G12,curtain_close,017,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T017.csv,2026-05-14T10:35:42
20260514_103414,S01,G12,curtain_close,018,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T018.csv,2026-05-14T10:35:48
20260514_103414,S01,G12,curtain_close,019,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T019.csv,2026-05-14T10:35:53
20260514_103414,S01,G12,curtain_close,020,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T020.csv,2026-05-14T10:35:58
20260514_103414,S01,G12,curtain_close,021,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T021.csv,2026-05-14T10:36:03
20260514_103414,S01,G12,curtain_close,022,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T022.csv,2026-05-14T10:36:08
20260514_103414,S01,G12,curtain_close,023,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T023.csv,2026-05-14T10:36:14
20260514_103414,S01,G12,curtain_close,024,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T024.csv,2026-05-14T10:36:19
20260514_103414,S01,G12,curtain_close,025,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T025.csv,2026-05-14T10:36:24
20260514_103414,S01,G12,curtain_close,026,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T026.csv,2026-05-14T10:36:29
20260514_103414,S01,G12,curtain_close,027,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T027.csv,2026-05-14T10:36:34
20260514_103414,S01,G12,curtain_close,028,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T028.csv,2026-05-14T10:36:40
20260514_103414,S01,G12,curtain_close,029,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T029.csv,2026-05-14T10:36:45
20260514_103414,S01,G12,curtain_close,030,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T030.csv,2026-05-14T10:36:50
20260514_103414,S01,G12,curtain_close,031,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T031.csv,2026-05-14T10:36:55
20260514_103414,S01,G12,curtain_close,032,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T032.csv,2026-05-14T10:37:00
20260514_103414,S01,G12,curtain_close,033,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T033.csv,2026-05-14T10:37:05
20260514_103414,S01,G12,curtain_close,034,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T034.csv,2026-05-14T10:37:11
20260514_103414,S01,G12,curtain_close,035,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T035.csv,2026-05-14T10:37:16
20260514_103414,S01,G12,curtain_close,036,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T036.csv,2026-05-14T10:37:21
20260514_103414,S01,G12,curtain_close,037,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T037.csv,2026-05-14T10:37:26
20260514_103414,S01,G12,curtain_close,038,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T038.csv,2026-05-14T10:37:31
20260514_103414,S01,G12,curtain_close,039,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T039.csv,2026-05-14T10:37:37
20260514_103414,S01,G12,curtain_close,040,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T040.csv,2026-05-14T10:37:42
20260514_103414,S01,G12,curtain_close,041,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T041.csv,2026-05-14T10:37:47
20260514_103414,S01,G12,curtain_close,042,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T042.csv,2026-05-14T10:37:52
20260514_103414,S01,G12,curtain_close,043,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T043.csv,2026-05-14T10:37:57
20260514_103414,S01,G12,curtain_close,044,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T044.csv,2026-05-14T10:38:03
20260514_103414,S01,G12,curtain_close,045,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T045.csv,2026-05-14T10:38:08
20260514_103414,S01,G12,curtain_close,046,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T046.csv,2026-05-14T10:38:13
20260514_103414,S01,G12,curtain_close,047,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T047.csv,2026-05-14T10:38:18
20260514_103414,S01,G12,curtain_close,048,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T048.csv,2026-05-14T10:38:23
20260514_103414,S01,G12,curtain_close,049,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T049.csv,2026-05-14T10:38:28
20260514_103414,S01,G12,curtain_close,050,4.000,201,data\processed_50hz\S01\G12\20260514_103414_S01_G12_T050.csv,2026-05-14T10:38:34
20260514_104056,S01,G13,curtain_open,001,4.000,201,data\processed_50hz\S01\G13\20260514_104056_S01_G13_T001.csv,2026-05-14T10:41:01
20260514_104056,S01,G13,curtain_open,002,4.000,201,data\processed_50hz\S01\G13\20260514_104056_S01_G13_T002.csv,2026-05-14T10:41:06
20260514_104056,S01,G13,curtain_open,003,4.000,201,data\processed_50hz\S01\G13\20260514_104056_S01_G13_T003.csv,2026-05-14T10:41:11
20260514_104056,S01,G13,curtain_open,004,4.000,201,data\processed_50hz\S01\G13\20260514_104056_S01_G13_T004.csv,2026-05-14T10:41:16
20260514_104056,S01,G13,curtain_open,005,4.000,201,data\processed_50hz\S01\G13\20260514_104056_S01_G13_T005.csv,2026-05-14T10:41:21
20260514_104056,S01,G13,curtain_open,006,4.000,201,data\processed_50hz\S01\G13\20260514_104056_S01_G13_T006.csv,2026-05-14T10:41:27
20260514_104056,S01,G13,curtain_open,007,4.000,201,data\processed_50hz\S01\G13\20260514_104056_S01_G13_T007.csv,2026-05-14T10:41:32
20260514_104056,S01,G13,curtain_open,008,4.000,201,data\processed_50hz\S01\G13\20260514_104056_S01_G13_T008.csv,2026-05-14T10:41:37
20260514_104056,S01,G13,curtain_open,009,4.000,201,data\processed_50hz\S01\G13\20260514_104056_S01_G13_T009.csv,2026-05-14T10:41:42
20260514_104056,S01,G13,curtain_open,010,4.000,201,data\processed_50hz\S01\G13\20260514_104056_S01_G13_T010.csv,2026-05-14T10:41:48
20260514_104056,S01,G13,curtain_open,011,4.000,201,data\processed_50hz\S01\G13\20260514_104056_S01_G13_T011.csv,2026-05-14T10:41:53
20260514_104056,S01,G13,curtain_open,012,4.000,201,data\processed_50hz\S01\G13\20260514_104056_S01_G13_T012.csv,2026-05-14T10:41:58
20260514_104056,S01,G13,curtain_open,013,4.000,201,data\processed_50hz\S01\G13\20260514_104056_S01_G13_T013.csv,2026-05-14T10:42:03
20260514_104056,S01,G13,curtain_open,014,4.000,201,data\processed_50hz\S01\G13\20260514_104056_S01_G13_T014.csv,2026-05-14T10:42:08
20260514_104056,S01,G13,curtain_open,015,4.000,201,data\processed_50hz\S01\G13\20260514_104056_S01_G13_T015.csv,2026-05-14T10:42:13
20260514_104056,S01,G13,curtain_open,016,4.000,201,data\processed_50hz\S01\G13\20260514_104056_S01_G13_T016.csv,2026-05-14T10:42:18
20260514_104056,S01,G13,curtain_open,017,4.000,201,data\processed_50hz\S01\G13\20260514_104056_S01_G13_T017.csv,2026-05-14T10:42:23
20260514_104056,S01,G13,curtain_open,018,4.000,201,data\processed_50hz\S01\G13\20260514_104056_S01_G13_T018.csv,2026-05-14T10:42:29
20260514_104056,S01,G13,curtain_open,019,4.000,201,data\processed_50hz\S01\G13\20260514_104056_S01_G13_T019.csv,2026-05-14T10:42:34
